ServicerIdentifier,NoteDate,PropertyValuationEffectiveDate,NoteAmount,CurrentBalance,CurrentInterestRatePercent,ScheduledFirstPaymentDate,LoanMaturityDate,LastPaidInstallmentDueDate,PropertyValuationAmount,LtvRatioPercentCurrent,CreditScoreValueRecent,TimesDq,Dti,CeilingRatePercent,FloorRatePercent,MarginRatePercent,Vintage,TypeProd,StateCode,Cbsa,NoteRatePercent,Age,MonthsUntilRateReset,IsCurrentlyIo,LastPaymentReceivedDate,NextPayDate,MonthsDq,LtvRatioPercent,IsArm,CurrentLtvRange,PaymentType,DelinquencyCategory
Select Portfolio Servicing,12/1/2004,12/1/2004,333700,322790.02,3,12/1/2004,1/1/2043,10/1/2019,506603.9168,65.87,708,99,40,0,0,3,2004,Fixed,IL,16980,3,178,0,FALSE,9/1/2019,11/1/2019,0,68.1,FALSE,60.00 - 69.99,Reperforming,Current
Select Portfolio Servicing,4/2/2010,5/1/2010,209350,167760.29,3.875,5/1/2010,4/1/2043,10/1/2019,261687.5,80,622,99,42,0,0,3,2010,Fixed,MD,12580,3.875,113,0,FALSE,10/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/27/2001,8/1/2001,71120,76503.04,4,8/1/2001,5/1/2057,10/1/2019,94814.0248,75.01,542,99,42,0,0,3,2003,Fixed,AL,19300,4,218,0,FALSE,5/1/2019,11/1/2019,3,69.73,FALSE,70.00 - 79.99,ReDefault,90+ Days
Select Portfolio Servicing,11/3/2005,12/1/2005,123930,171296.92,6.5,12/1/2005,11/1/2035,10/1/2019,154912.5,80,696,99,40,0,0,3,2005,Fixed,NM,10740,6.5,166,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/17/2007,9/1/2007,325000,320997.1,4.5,9/1/2007,5/1/2053,10/1/2019,406250,80,699,99,40,0,0,3,2007,Fixed,NY,35620,4.5,145,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,2/12/2004,3/1/2004,211500,314969.1,5,3/1/2004,1/1/2052,10/1/2019,264375,80,601,99,42,0,0,3,2004,Fixed,NY,35620,5,187,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/13/2003,9/1/2003,132100,80777.63,4.75,9/1/2003,9/1/2033,10/1/2019,165125,80,651,99,42,10.125,2.75,2.75,2003,ARM,FL,33100,4.75,193,12,FALSE,9/1/2019,11/1/2019,0,,TRUE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/22/2000,9/1/2000,45000,51872.11,8.75,9/1/2000,5/1/2033,10/1/2019,56250,80,666,99,40,0,0,3,2003,Fixed,PA,42540,8.75,229,0,FALSE,8/1/2019,11/1/2019,1,,FALSE,80.00 - 89.99,ReDefault,30 Days
Select Portfolio Servicing,12/3/2001,12/1/2001,106489.08,88180.44,3,12/1/2001,3/1/2055,10/1/2019,126802.9055,83.98,632,0,42,0,0,3,2003,Fixed,KS,48620,3,214,0,FALSE,9/1/2019,11/1/2019,0,101.42,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,9/16/2004,9/1/2004,437400,412172.31,6.99,9/1/2004,10/1/2034,10/1/2019,515741.0683,84.81,542,99,42,0,0,3,2004,Fixed,NY,35620,6.99,181,0,FALSE,1/1/2019,11/1/2019,8,90,FALSE,80.00 - 89.99,Reperforming,In Foreclosure
Select Portfolio Servicing,12/10/2004,12/1/2004,79000,76650.5,4,12/1/2004,12/1/2034,10/1/2019,81418.11811,97.03,501,0,42,15.04,9.04,8.79,2004,ARM,AR,14180,4,178,3,FALSE,8/15/2019,11/1/2019,0,100,TRUE,90.00 - 99.99,Reperforming,Current
Select Portfolio Servicing,11/19/2007,12/1/2007,260000,347799.04,4.5,12/1/2007,11/1/2052,10/1/2019,325000,80,699,99,40,0,0,3,2007,Fixed,NY,35620,4.5,142,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/16/2005,9/1/2005,83000,104680.75,4.5,9/1/2005,6/1/2036,10/1/2019,103750,80,593,99,42,0,0,3,2005,Fixed,PA,37980,4.5,169,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,1/23/2003,2/1/2003,226050,308350.1,6,2/1/2003,2/1/2053,10/1/2019,282562.5,80,788,99,34,0,0,3,2003,Fixed,HI,46520,6,200,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,1/14/2000,2/1/2000,213000,228878.18,4.5,2/1/2000,6/1/2047,10/1/2019,266250,80,592,99,42,0,0,3,2003,Fixed,NC,24660,4.5,236,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,7/11/2005,8/1/2005,278400,310110.87,5,8/1/2005,5/1/2053,10/1/2019,348000,80,663,99,40,0,0,3,2005,Fixed,NJ,35620,5,170,0,FALSE,9/1/2019,11/1/2019,0,,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,9/23/1997,10/1/1997,53250,69094.04,6.125,10/1/1997,10/1/2038,10/1/2019,66562.5,80,551,99,42,0,0,3,2003,Fixed,NM,43500,6.125,264,0,FALSE,8/1/2019,11/1/2019,1,,0,80.00 - 89.99,ReDefault,30 Days
Select Portfolio Servicing,10/31/2006,11/1/2006,333000,269689.01,4.5,11/1/2006,3/1/2053,10/1/2019,416250,80,808,99,34,0,0,3,2006,Fixed,NJ,35620,4.5,155,0,FALSE,10/1/2019,11/1/2019,0,,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,4/1/2009,4/1/2009,417000,332364.6,4.75,4/1/2009,4/1/2039,10/1/2019,521250,80,674,99,40,0,0,3,2009,Fixed,NY,35620,4.75,126,0,FALSE,9/1/2019,11/1/2019,0,,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/31/2009,9/1/2009,281000,304013.06,4.5,9/1/2009,2/1/2053,10/1/2019,351250,80,788,99,34,0,0,3,2009,Fixed,NY,35620,4.5,121,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,12/11/2006,12/1/2006,331794.8,327224.32,7.837,12/1/2006,12/1/2036,10/1/2019,557638.3193,59.5,577,0,42,0,0,3,2006,Fixed,CA,31080,7.837,154,0,FALSE,5/15/2019,11/1/2019,2,60.33,FALSE,0.01 - 59.99,ReDefault,60 Days
Select Portfolio Servicing,11/9/2006,12/1/2006,340000,434399.65,4.5,12/1/2006,11/1/2052,10/1/2019,425000,80,621,99,42,0,0,3,2006,Fixed,OR,38900,4.5,154,0,FALSE,10/1/2019,11/1/2019,0,,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/3/2007,9/1/2007,256000,144543.87,3.875,9/1/2007,12/1/2044,10/1/2019,320000,80,635,99,42,0,0,3,2007,Fixed,NY,35620,3.875,145,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,1/23/2007,1/1/2007,393741.84,399139.55,4.375,1/1/2007,2/1/2043,10/1/2019,406926.2505,96.76,611,0,42,0,0,3,2007,Fixed,NY,35620,4.375,153,0,FALSE,9/1/2019,11/1/2019,0,95.45,FALSE,90.00 - 99.99,Reperforming,Current
Select Portfolio Servicing,8/24/2007,8/1/2007,125391.43,121568.31,4.79,8/1/2007,3/1/2044,10/1/2019,224836.7043,55.77,551,99,42,0,0,3,2007,Fixed,NJ,12100,4.79,146,0,FALSE,7/1/2018,11/1/2019,14,57.52,FALSE,0.01 - 59.99,ReDefault,In Foreclosure
Select Portfolio Servicing,9/20/2007,9/1/2007,216556.75,284420.34,4.25,9/1/2007,4/1/2052,10/1/2019,186542.1225,116.09,685,0,40,0,0,3,2007,Fixed,NY,39100,4.25,145,0,FALSE,9/1/2019,11/1/2019,0,88.39,FALSE,110.00 - 119.99,Reperforming,Current
Select Portfolio Servicing,12/20/2007,1/1/2008,117613.16,143955.6,3.875,1/1/2008,8/1/2057,10/1/2019,147016.45,80,742,99,34,0,0,3,2008,Fixed,FL,36740,3.875,141,0,FALSE,9/26/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,6/14/2005,7/1/2005,158000,81841.67,4.5,7/1/2005,5/1/2050,10/1/2019,197500,80,554,99,42,0,0,3,2005,Fixed,NJ,35620,4.5,171,0,FALSE,9/1/2019,11/1/2019,0,,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,2/27/2006,3/1/2006,163000,155720.34,4.25,3/1/2006,3/1/2053,10/1/2019,203750,80,654,99,42,0,0,3,2006,Fixed,NJ,35620,4.25,163,0,FALSE,9/1/2019,11/1/2019,0,,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,7/29/2005,8/1/2005,274400,343268.83,4,8/1/2005,8/1/2052,10/1/2019,343000,80,686,99,40,0,0,3,2005,Fixed,NJ,35620,4,170,0,FALSE,9/1/2019,11/1/2019,0,,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,1/7/2002,1/1/2002,110700,106783.74,3.5,1/1/2002,6/1/2035,10/1/2019,127505.1831,86.82,543,99,42,0,0,3,2003,Fixed,PA,38300,3.5,213,0,FALSE,9/1/2019,11/1/2019,0,90,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,2/4/2005,2/1/2005,52000,59402.79,4,2/1/2005,11/1/2049,10/1/2019,53393.57224,97.39,621,0,42,0,0,3,2005,Fixed,LA,22860,4,176,0,FALSE,9/1/2019,11/1/2019,0,85.25,FALSE,90.00 - 99.99,Reperforming,Current
Select Portfolio Servicing,6/20/2005,6/1/2005,120000,123893.28,4,6/1/2005,9/1/2047,10/1/2019,147221.1999,81.51,529,99,42,0,0,3,2005,Fixed,NV,37220,4,172,0,FALSE,5/1/2019,11/1/2019,3,78.95,FALSE,80.00 - 89.99,ReDefault,90+ Days
Select Portfolio Servicing,12/22/2004,1/1/2005,356250,389196.02,2.509,1/1/2005,11/1/2047,10/1/2019,445312.5,80,689,99,40,0,0,3,2005,Fixed,CA,46700,2.509,177,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,12/20/2005,1/1/2006,300000,249664.75,2,1/1/2006,7/1/2053,10/1/2019,375000,80,563,99,42,0,0,3,2006,Fixed,IL,16980,2,165,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,10/27/2005,11/1/2005,126100,216611.09,4.5,11/1/2005,11/1/2035,10/1/2019,157625,80,689,99,40,0,0,3,2005,Fixed,DC,47900,4.5,167,0,FALSE,9/1/2019,11/1/2019,0,,0,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,9/13/2002,10/1/2002,63610.7,67544.59,4.5,10/1/2002,12/13/2052,10/1/2019,79513.375,80,649,99,42,0,0,3,2003,Fixed,PA,21500,4.5,204,0,FALSE,8/13/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,10/4/2005,11/1/2005,322812,352156.18,3.875,11/1/2005,10/1/2057,10/1/2019,403515,80,642,99,42,0,0,3,2005,Fixed,FL,35840,3.875,167,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,6/19/2007,7/1/2007,204000,181255.38,4,7/1/2007,7/1/2049,10/1/2019,255000,80,715,99,40,0,0,3,2007,Fixed,GA,12060,4,147,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,12/1/2006,12/1/2006,50000,29585,6.74,12/1/2006,2/1/2032,10/1/2019,327653.9974,15.26,598,99,42,0,0,3,2006,Fixed,GA,12060,6.74,154,0,FALSE,10/1/2019,11/1/2019,0,25.79,FALSE,0.01 - 59.99,Reperforming,Current
Select Portfolio Servicing,3/1/1998,3/1/1998,54000,46551.6,3.875,3/1/1998,1/1/2032,10/1/2019,69596.5975,77.59,527,0,42,0,0,3,2003,Fixed,NC,16740,3.875,259,0,FALSE,8/1/2019,11/1/2019,0,90,FALSE,70.00 - 79.99,Reperforming,Current
Select Portfolio Servicing,5/30/2007,5/1/2007,298000,288186.26,4,5/1/2007,11/1/2055,10/1/2019,450627.5518,66.13,660,0,42,0,0,3,2007,Fixed,FL,19660,4,149,0,FALSE,9/1/2019,11/1/2019,0,68.38,FALSE,60.00 - 69.99,Reperforming,Current
Select Portfolio Servicing,8/1/2005,8/1/2005,274481,282079.17,3.875,8/1/2005,3/1/2054,10/1/2019,281201.7211,97.61,634,0,42,0,0,3,2005,Fixed,TN,28940,3.875,170,0,FALSE,9/1/2019,11/1/2019,0,94.98,FALSE,90.00 - 99.99,Reperforming,Current
Select Portfolio Servicing,6/1/2003,6/1/2003,128500,102735.07,4,6/1/2003,2/1/2049,10/1/2019,205140.4853,62.64,598,99,42,0,0,3,2003,Fixed,GA,12060,4,196,0,FALSE,10/1/2019,11/1/2019,0,78.35,FALSE,60.00 - 69.99,Reperforming,Current
Select Portfolio Servicing,11/1/2005,11/1/2005,280000,274911.94,4,11/1/2005,5/1/2058,10/1/2019,504141.1595,55.54,631,0,42,0,0,3,2005,Fixed,VA,47900,4,167,0,FALSE,9/1/2019,11/1/2019,0,56.57,FALSE,0.01 - 59.99,Reperforming,Current
Select Portfolio Servicing,1/1/2010,1/1/2010,114500,111855.66,3,1/1/2010,9/1/2053,10/1/2019,188353.3476,60.79,528,99,42,0,0,3,2010,ARM,SC,16700,3,117,0,FALSE,9/1/2019,11/1/2019,0,62.23,TRUE,60.00 - 69.99,Reperforming,Current
Select Portfolio Servicing,7/30/2007,7/1/2007,504000,592087.53,4,7/1/2007,1/1/2052,10/1/2019,536284.3158,93.98,618,99,42,0,0,3,2007,Fixed,NY,35620,4,147,0,FALSE,2/1/2018,11/1/2019,19,80,FALSE,90.00 - 99.99,ReDefault,In Foreclosure
Select Portfolio Servicing,1/15/2008,1/1/2008,166000,164616.29,3.63,1/1/2008,2/1/2053,10/1/2019,250603.8647,66.24,567,99,42,0,0,3,2008,Fixed,VT,15540,3.63,141,0,FALSE,4/1/2019,11/1/2019,5,66.8,FALSE,60.00 - 69.99,Reperforming,In Foreclosure
Select Portfolio Servicing,8/10/2006,8/1/2006,433520,364920.33,4,8/1/2006,8/1/2052,10/1/2019,643777.8438,67.34,643,0,42,0,0,3,2006,Fixed,NY,35620,4,158,0,FALSE,9/1/2019,11/1/2019,0,80,FALSE,60.00 - 69.99,Reperforming,Current
Select Portfolio Servicing,12/29/1999,12/1/1999,59500,56034.59,8.625,12/1/1999,10/1/2054,10/1/2019,63176.89531,94.18,528,99,42,0,0,3,2003,Fixed,OH,23380,8.625,238,0,FALSE,4/1/2019,11/1/2019,5,100,FALSE,90.00 - 99.99,ReDefault,90+ Days
Select Portfolio Servicing,8/1/2001,8/1/2001,69426,65197.88,4.125,8/1/2001,4/1/2057,10/1/2019,74539.40305,93.14,645,0,42,0,0,3,2003,Fixed,MI,29620,4.125,218,0,FALSE,8/1/2019,11/1/2019,0,99.18,FALSE,90.00 - 99.99,Reperforming,Current
Select Portfolio Servicing,8/8/2007,9/1/2007,177000,304618.73,4.5,9/1/2007,9/1/2052,10/1/2019,221250,80,717,99,40,0,0,3,2007,Fixed,FL,33100,4.5,145,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/31/2004,9/1/2004,398250,480019.91,4.5,9/1/2004,1/15/2053,10/1/2019,497812.5,80,630,99,42,0,0,3,2004,Fixed,NV,16180,4.5,181,0,FALSE,9/15/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,11/29/2006,12/1/2006,65000,70355.16,6.125,12/1/2006,12/1/2036,10/1/2019,81250,80,597,99,42,0,0,3,2006,Fixed,NE,36540,6.125,154,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,5/9/2008,6/1/2008,438750,359021.05,4,6/1/2008,7/15/2052,10/1/2019,548437.5,80,670,99,40,0,0,3,2008,Fixed,NY,35620,4,136,0,FALSE,9/15/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,11/26/2007,11/1/2007,1350000,1529186.4,4.125,11/1/2007,10/1/2055,10/1/2019,2414594.885,55.91,551,99,42,0,0,3,2007,Fixed,HI,46520,4.125,143,0,FALSE,6/1/2018,11/1/2019,15,49.36,FALSE,0.01 - 59.99,ReDefault,In Foreclosure
Select Portfolio Servicing,6/27/2006,6/1/2006,221578,207579.1,4,6/1/2006,9/1/2045,10/1/2019,474674.3787,46.68,506,99,42,0,0,3,2006,Fixed,NC,16740,4,160,0,FALSE,10/1/2018,11/1/2019,11,49.83,FALSE,0.01 - 59.99,ReDefault,In Foreclosure
Select Portfolio Servicing,12/12/2006,12/1/2006,279000,314692.27,4.25,12/1/2006,4/1/2057,10/1/2019,247362.3548,112.79,626,0,42,0,0,3,2006,Fixed,FL,45540,4.25,154,0,FALSE,9/1/2019,11/1/2019,0,100,FALSE,110.00 - 119.99,Reperforming,Current
Select Portfolio Servicing,5/20/2005,6/1/2005,128000,132816.85,4.5,6/1/2005,4/1/2053,10/1/2019,160000,80,596,99,42,0,0,3,2005,Fixed,FL,45300,4.5,172,0,FALSE,8/1/2019,11/1/2019,1,,FALSE,80.00 - 89.99,ReDefault,30 Days
Select Portfolio Servicing,10/4/2007,11/1/2007,105000,120942.7,6.125,11/1/2007,9/1/2039,10/1/2019,131250,80,580,99,42,0,0,3,2007,Fixed,FL,33100,6.125,143,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,9/28/2006,10/1/2006,100000,139360.68,8.5,10/1/2006,1/1/2055,10/1/2019,125000,80,543,99,42,0,0,3,2006,Fixed,NJ,35620,8.5,156,0,FALSE,10/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,6/7/2007,7/1/2007,94400,83410.82,6,7/1/2007,11/1/2052,10/1/2019,118000,80,528,99,42,0,0,3,2007,Fixed,LA,12820,6,147,0,FALSE,10/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,4/6/2007,5/1/2007,120000,116393.34,4.5,5/1/2007,10/1/2054,10/1/2019,150000,80,607,99,42,0,0,3,2007,Fixed,WI,44620,4.5,149,0,FALSE,8/1/2019,11/1/2019,1,,FALSE,80.00 - 89.99,Reperforming,30 Days
Select Portfolio Servicing,6/29/2006,7/1/2006,75000,35378.66,4.5,7/1/2006,3/1/2054,10/1/2019,93750,80,588,99,42,0,0,3,2006,Fixed,PA,37980,4.5,159,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,9/4/2007,10/1/2007,314000,286525.74,4,10/1/2007,1/1/2054,10/1/2019,392500,80,717,99,40,0,0,3,2007,Fixed,MD,15680,4,144,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/7/2007,9/1/2007,205635,180771.07,4.5,9/1/2007,11/1/2052,10/1/2019,257043.75,80,666,99,40,0,0,3,2007,Fixed,DC,47900,4.5,145,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,3/7/2008,4/1/2008,132000,127718.48,3.875,4/1/2008,5/1/2057,10/1/2019,165000,80,669,99,40,0,0,3,2008,Fixed,FL,19660,3.875,138,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,12/30/2006,1/1/2007,158400,99949.44,4.5,1/1/2007,10/1/2054,10/1/2019,198000,80,578,99,42,0,0,3,2007,Fixed,ME,12620,4.5,153,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,1/16/2006,2/1/2006,345000,336873.01,4.5,2/1/2006,10/1/2052,10/1/2019,431250,80,661,99,40,0,0,3,2006,Fixed,MA,14460,4.5,164,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,2/22/2007,3/1/2007,346400,254332.78,4.5,3/1/2007,12/1/2052,10/1/2019,433000,80,541,99,42,0,0,3,2007,Fixed,NY,35620,4.5,151,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,6/3/2005,7/1/2005,161080,187267.45,3.625,7/1/2005,11/1/2056,10/1/2019,201350,80,695,99,40,0,0,3,2005,Fixed,FL,45300,3.625,171,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/16/2005,9/1/2005,276000,244295.74,4.5,9/1/2005,11/1/2052,10/1/2019,345000,80,673,99,40,0,0,3,2005,Fixed,FL,35840,4.5,169,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,2/3/2006,3/1/2006,289000,430521.77,4.5,3/1/2006,2/1/2053,10/1/2019,361250,80,699,99,40,0,0,3,2006,Fixed,NY,35620,4.5,163,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,3/22/2006,4/1/2006,315000,261796.75,5.25,4/1/2006,4/1/2053,10/1/2019,393750,80,623,99,42,0,0,3,2006,Fixed,NJ,35620,5.25,162,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,7/9/2007,8/1/2007,192750,126333.62,4.5,8/1/2007,11/1/2052,10/1/2019,240937.5,80,640,99,42,0,0,3,2007,Fixed,FL,48100,4.5,146,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,6/13/1998,7/1/1998,123750,155096.8,2,7/1/1998,9/1/2057,10/1/2019,154687.5,80,621,99,42,0,0,3,2003,Fixed,KY,40080,2,255,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,4/6/2010,5/1/2010,38300,27686.12,5.25,5/1/2010,5/1/2025,10/1/2019,47875,80,724,99,40,0,0,3,2010,Fixed,KS,45820,5.25,113,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/29/2005,9/1/2005,345600,291799.01,2,9/1/2005,2/1/2057,10/1/2019,432000,80,588,99,42,0,0,3,2005,Fixed,AL,13820,2,169,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,1/14/2014,2/1/2014,98929,98173.79,4.5,2/1/2014,3/1/2053,10/1/2019,123661.25,80,599,99,42,0,0,3,2014,Fixed,NJ,12100,4.5,68,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,3/14/2007,4/1/2007,302000,257478.97,3.625,4/1/2007,11/1/2056,10/1/2019,377500,80,680,99,40,0,0,3,2007,Fixed,NJ,35620,3.625,150,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,4/6/2004,4/1/2004,88500,62410.71,8.75,4/1/2004,10/1/2034,10/1/2019,167328.4175,52.89,613,0,42,0,0,3,2004,Fixed,FL,33100,8.75,186,0,FALSE,7/1/2019,11/1/2019,1,75,FALSE,0.01 - 59.99,ReDefault,30 Days
Select Portfolio Servicing,8/31/2007,8/1/2007,650000,598449.78,3.625,8/1/2007,11/1/2055,10/1/2019,977590.6151,66.49,544,99,42,0,0,3,2007,Fixed,NY,35620,3.625,146,0,FALSE,10/1/2019,11/1/2019,0,72.22,FALSE,60.00 - 69.99,Reperforming,Current
Select Portfolio Servicing,9/26/2001,10/1/2001,58100,79206.81,4.5,10/1/2001,9/1/2052,10/1/2019,72625,80,656,99,42,0,0,3,2003,Fixed,NY,15380,4.5,216,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/9/2004,9/1/2004,550000,692546.31,2,9/1/2004,5/1/2057,10/1/2019,687500,80,744,99,34,0,0,3,2004,Fixed,NY,35620,2,181,0,FALSE,8/1/2019,11/1/2019,1,,FALSE,80.00 - 89.99,ReDefault,30 Days
Select Portfolio Servicing,8/23/2004,9/1/2004,175000,176257,3,9/1/2004,4/1/2057,10/1/2019,218750,80,745,99,34,0,0,3,2004,Fixed,MD,47900,3,181,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,9/27/2004,10/1/2004,560000,626511.05,4.5,10/1/2004,2/1/2053,10/1/2019,700000,80,653,99,42,0,0,3,2004,Fixed,NY,35620,4.5,180,0,FALSE,8/1/2019,11/1/2019,1,,FALSE,80.00 - 89.99,ReDefault,30 Days
Select Portfolio Servicing,12/8/2005,1/1/2006,293000,268295.74,5.625,1/1/2006,7/1/2050,10/1/2019,366250,80,654,99,42,0,0,3,2006,Fixed,CA,40900,5.625,165,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,2/15/2006,3/1/2006,294500,168488.46,6.25,3/1/2006,3/1/2036,10/1/2019,368125,80,714,99,40,0,0,3,2006,Fixed,NY,35620,6.25,163,0,FALSE,10/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,3/31/2006,4/1/2006,166250,66758.18,6,4/1/2006,5/1/2052,10/1/2019,207812.5,80,643,99,42,0,0,3,2006,Fixed,PA,37980,6,162,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,11/29/2006,12/1/2006,339500,417683.94,4.5,12/1/2006,4/1/2053,10/1/2019,424375,80,610,99,42,0,0,3,2006,Fixed,NY,35620,4.5,154,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,1/2/2007,2/1/2007,150000,136111.74,4.5,2/1/2007,8/1/2053,10/1/2019,187500,80,671,99,40,0,0,3,2007,Fixed,NY,40380,4.5,152,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,7/2/2007,8/1/2007,417000,461908.05,4.5,8/1/2007,3/1/2053,10/1/2019,521250,80,621,99,42,0,0,3,2007,Fixed,NY,35620,4.5,146,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,8/23/2007,9/1/2007,594000,695884.11,2,9/1/2007,5/1/2057,10/1/2019,742500,80,699,99,40,0,0,3,2007,Fixed,NY,35620,2,145,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
